Time,altitude (ft),Mach,Vt (ft/s),alpha (deg),beta (deg),p (rad/s),q (rad/s),r (rad/s),phi (rad),theta (rad),psi (rad),elevator cmd,elevator (rad),left aileron (rad),right aileron (rad),rudder (rad),flap (rad),weight (lb),engine 0 thrust (lb),engine 1 thrust (lb)
6.1,40008.2326009534299,0.789840652221643791,764.624543661000075,7.80577345584799343,-0.0615505191867403295,0.0512891259528153939,0.0645444661240097695,0.0137557866513771283,0.1877541638601605,0.144436659192265698,1.61626586357519431,-0.100000000000000006,-0.061917013833147877,1.04033216539611754e-05,-1.04033216539611754e-05,0.00382799222118106446,0,9973.13679832534399,486.473727138895185,0
6.2,40009.1285773329437,0.789377888885678947,764.176554305691639,8.05263745471567205,-0.0537211021425087476,0.0509644304597202183,0.0641465462154170302,0.0142752637930426314,0.193255381193324388,0.150502085590022316,1.61888751639133166,-0.100000000000000006,-0.0631150371370064606,1.04062695996507671e-05,-1.04062695996507671e-05,0.00410586257591831309,0,9973.12264147418318,486.31390332828289,0
6.3,40010.1795418821275,0.788878101425570688,763.692722842297258,8.28618494296523167,-0.0467325664608288088,0.0506121391621174171,0.0632968572444910921,0.0148174221711968226,0.198750286925122144,0.156485127214818498,1.62158616531787625,-0.100000000000000006,-0.0642700710272497283,1.04094481501935532e-05,-1.04094481501935532e-05,0.00438902776284733846,0,9973.10848943013843,486.140302818845328,0
6.4,40011.3964181095362,0.788340680782716796,763.172459656754313,8.50517895920738454,-0.0407810177170697882,0.0502472447320442411,0.0620645471515626282,0.0153726383036094962,0.204236190219138386,0.162343951672559633,1.62435453905147464,-0.100000000000000006,-0.0653596722020167997,1.04128728982339543e-05,-1.04128728982339543e-05,0.00466513267127624878,0,9973.09434260422495,485.952560283757805,0
6.5,40012.789090488106,0.787767438675654352,762.617518627463141,8.70817435478177693,-0.0360024853212663337,0.0498838351641789704,0.0604893555931962437,0.0159317999541713252,0.209711500847628296,0.168041905074798686,1.62718471821789556,-0.100000000000000006,-0.0663824474038051393,1.04165315644448861e-05,-1.04165315644448861e-05,0.00492339293868021294,0,9973.08020140326698,485.751101927748039,0
6.6,40014.3664593845606,0.787160402669805026,762.029862588675087,8.89401923696370744,-0.0324762706952313115,0.049534731108180359,0.0586163320287381023,0.0164866373470384416,0.215175623703404234,0.173546761211885808,1.6300681599415725,-0.100000000000000006,-0.0673351613050384296,1.04204113057766742e-05,-1.04204113057766742e-05,0.00515501918678507986,0,9973.06606622080653,485.536426820889744,0
6.7,40016.1363954655826,0.78652177441039639,761.411622896851441,9.06186448219128593,-0.030229300735583612,0.0492111818593754732,0.0564931960418206258,0.0170299096835427773,0.220628870229630708,0.178831112367223294,1.63299598189610795,-0.100000000000000006,-0.0682140208424335953,1.04244980993492392e-05,-1.04244980993492392e-05,0.00535327041563361979,0,9973.05193743512064,485.309094483567605,0
6.8,40018.1057054810226,0.785853886817400649,760.765057992177503,9.21116068212122485,-0.0292419380233525095,0.0489226566730692689,0.0541684690562417442,0.0175555336442604244,0.226072351871762528,0.183872525274180576,1.63595922240575242,-0.100000000000000006,-0.0690154764237001506,1.0428777018832842e-05,-1.0428777018832842e-05,0.00551343491518203714,0,9973.03781540762611,485.069712191111932,0
6.9,40020.2801162190735,0.785159161977990738,760.092512635326671,9.34164653020367552,-0.0294548574787966838,0.048676729928046357,0.0516901148289006587,0.0180586510336487108,0.231507862621192606,0.188653528957422295,1.63894907763853337,-0.100000000000000006,-0.0697366844000216757,1.04332325080761111e-05,-1.04332325080761111e-05,0.00563273883683603274,0,9973.02370048161902,484.81892245589188,0
7,40022.6642752587795,0.784440070844330317,759.396378891919994,9.45333128670623957,-0.0307765590296318406,0.0484790533717408823,0.0491045259347908797,0.0185356382523621799,0.23693775688619842,0.193161479377653572,1.64195711439515324,-0.100000000000000006,-0.0703757560581612512,1.0437848644310624e-05,-1.0437848644310624e-05,0.00571019114567544034,0,9973.00959298139787,484.557391018709893,0
7.1,40025.2617668248713,0.783699095521291911,758.6790596242314,9.54647315553896725,-0.0330910916501537325,0.0483334047912478762,0.0464557583555957956,0.018984064183821512,0.242364827944365924,0.197388332543979306,1.64497545604424378,-0.100000000000000006,-0.0709318701058372358,1.04426093854984351e-05,-1.04426093854984351e-05,0.00574637799942848571,0,9972.99549321172708,484.285795578310911,0
7.2,40028.0751411132514,0.782938694692705162,757.942935021221729,9.62155490978088501,-0.0362656039068053396,0.0482417998925197614,0.043784954464459562,0.0194026056075615287,0.247792191190678551,0.201330349658225799,1.64799693921814927,-0.100000000000000006,-0.0714052965539434537,1.04474987980065522e-05,-1.04474987980065522e-05,0.0057432218094870674,0,9972.98140145759862,484.004815411322909,0
7.3,40031.1059553213418,0.782161272553980269,757.19033252300585,9.67925778799213177,-0.0401573988404784268,0.0482046528630361223,0.0411299168408714513,0.019790930570500867,0.253223175365913489,0.204987752750779184,1.65101523954544405,-0.100000000000000006,-0.071797362395341055,1.04525012620198638e-05,-1.04525012620198638e-05,0.00570372073437400498,0,9972.96731798430665,483.715121980395452,0
7.4,40034.3548245280981,0.781369151475112322,756.423500356606155,9.72043447450526799,-0.0446202466433903294,0.0482209709020522403,0.0385248079415842631,0.0201495604420916068,0.258661223984839206,0.208364345876917323,1.65402496566230695,-0.100000000000000006,-0.0721103789153798025,1.0457601653074519e-05,-1.0457601653074519e-05,0.00563168351358173634,0,9972.95324303777306,483.417370586899551,0
